29.1320 	EXP 	Created loadingRedo_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=24.0, italic=False, languageStyle='LTR', name='loadingRedo_txt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Loading......', units='pix', win=Window(...), wrapWidth=500)
29.1321 	EXP 	window1: mouseVisible = True
29.2688 	EXP 	Created instr1_key = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='instr1_key.png', interpolate=False, mask=None, maskParams=None, name='instr1_key', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([641., 488.]), texRes=512, units='pix', win=Window(...))
29.2689 	INFO 	keyboard.Keyboard is using iohub backend.
29.2692 	EXP 	window1: mouseVisible = True
29.2743 	EXP 	Created fixation_keyprac = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation_keyprac', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([20., 20.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
29.2744 	EXP 	window1: mouseVisible = True
29.2798 	EXP 	Created letterT = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, image='T.png', interpolate=False, mask=None, maskParams=None, name='letterT', opacity=1.0, ori=1.0, pos=array([0., 0.]), size=array([80., 80.]), texRes=128, units='pix', win=Window(...))
29.2799 	EXP 	window1: mouseVisible = True
29.2843 	EXP 	Created keyHint = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=24.0, italic=False, languageStyle='LTR', name='keyHint', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
29.2843 	INFO 	keyboard.Keyboard is using iohub backend.
29.2844 	EXP 	window1: mouseVisible = True
29.2852 	EXP 	Created keyFeedback = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=32, italic=False, languageStyle='LTR', name='keyFeedback', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='pix', win=Window(...), wrapWidth=500)
29.2852 	EXP 	window1: mouseVisible = True
29.3732 	EXP 	Created instr2_search = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='instr2_search.png', interpolate=False, mask=None, maskParams=None, name='instr2_search', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([594., 465.]), texRes=512, units='pix', win=Window(...))
29.3732 	INFO 	keyboard.Keyboard is using iohub backend.
29.3733 	EXP 	window1: mouseVisible = True
29.4131 	EXP 	Created instr3_fix = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, image='instr3_fix.png', interpolate=False, mask=None, maskParams=None, name='instr3_fix', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([501., 234.]), texRes=512, units='pix', win=Window(...))
29.4131 	INFO 	keyboard.Keyboard is using iohub backend.
29.4132 	EXP 	window1: mouseVisible = True
29.4209 	EXP 	Created fixationPoint = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='fixation.png', interpolate=False, mask=None, maskParams=None, name='fixationPoint', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='pix', win=Window(...))
29.4210 	EXP 	window1: mouseVisible = True
29.4283 	EXP 	Created fixationHint = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=24.0, italic=False, languageStyle='LTR', name='fixationHint', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='pix', win=Window(...), wrapWidth=500)
29.4283 	EXP 	window1: mouseVisible = True
29.4284 	EXP 	window1: mouseVisible = True
29.4359 	EXP 	Created fixationPoint_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, image='greenfixation.png', interpolate=False, mask=None, maskParams=None, name='fixationPoint_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), texRes=128.0, units='pix', win=Window(...))
29.4360 	EXP 	window1: mouseVisible = True
29.4369 	EXP 	Created background = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='background', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='pix', vertices=ndarray(...), win=Window(...))
29.4370 	EXP 	window1: mouseVisible = True
