InstrStartPage.started,InstrStartPage.stopped,participant,designid,prolificid,Gender,Age,date,expName,psychopyVersion,OS,frameRate,ratio_monitor2CRT,VirtualChinrest.started,VirtualChinrest.stopped,xRes,yRes,viewingdistance_cm,pixeldensity_px2mm,BallPos,squarePos,mm2degree,px2degree,CRT_px2degree,PassVirtualChinrest,foveaRadius_inPixel,InstrRedo.started,InstrRedo.stopped,VirtualChinrest_Redo.started,VirtualChinrest_Redo.stopped,Instruction1.started,Instruction1.stopped,keyPractice.started,keyPractice.stopped,key_keyprac.keys,key_keyprac.corr,key_keyprac.rt,key_keyprac.duration,keyPracFeedback.started,keyPracFeedback.stopped,keyPracLoop.thisRepN,keyPracLoop.thisTrialN,keyPracLoop.thisN,keyPracLoop.thisIndex,keyPracLoop.ran,phase,block,trial,targOrientdeg,targOrient,corrAnswer,Instruction2.started,Instruction2.stopped,Instruction3.started,Instruction3.stopped,fixation.started,fixation.stopped,fixationSize,mouseintial.x,mouseintial.y,mouseintial.leftButton,mouseintial.midButton,mouseintial.rightButton,mouseintial.time,mouseintial.clicked_name,greenFixation.started,greenFixation.stopped,trial.started,trial.stopped,letterSize,apertureSize,searchsize,key_respMain.keys,key_respMain.corr,key_respMain.rt,key_respMain.duration,trialFeedback.started,trialFeedback.stopped,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,trialsPractice.ran,targetQuad,Tcondition,targcell,tlocx,tlocy,d1x,d1y,d2x,d2y,d3x,d3y,d4x,d4y,d5x,d5y,d6x,d6y,d7x,d7y,d8x,d8y,d9x,d9y,d10x,d10y,d11x,d11y,d1Orient,d2Orient,d3Orient,d4Orient,d5Orient,d6Orient,d7Orient,d8Orient,d9Orient,d10Orient,d11Orient,CheckInstr.started,CheckInstr.stopped,key_checkInstr.keys,key_checkInstr.corr,key_checkInstr.rt,key_checkInstr.duration,CheckInstr_FB.started,CheckInstr_FB.stopped
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,91.6482,92.4008,a,1,0.2328,,92.401,92.9006,0,5,5,5,1,practice,1,6,0,left,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,,,,,,,92.9022,94.1817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.1821,96.6837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,1,0,left,a,,,,,96.7039,97.3317,24.07244455,1.421875,-8.33203125,1,0,0,0.6274,fixationPoint,97.3321,97.4336,97.4341,99.467,24.07244455,6877.841299,414.3899383,a,1,2.0094,,99.4673,99.6653,0,0,0,0,1,4,sparse,90,217,-164,68,123,222,26,214,216,-218,159,-120,223,-110,82,-115,-130,-224,-120,-68,-219,79,-175,19,-128,90,270,360,90,270,270,180,90,90,90,270,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,2,0,left,a,,,,,99.6664,99.7826,24.07244455,1.421875,-8.33203125,1,0,0,0.1158,fixationPoint,99.7826,99.8825,99.8826,101.1161,24.07244455,6877.841299,414.3899383,a,1,1.216,,101.1163,101.3155,0,1,1,1,1,1,rich,39,169,66,-126,125,-169,169,-130,19,-169,-116,-125,-167,-224,-216,218,-129,171,-218,18,-208,166,26,17,170,180,90,360,270,90,90,90,270,180,180,270,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,3,0,left,a,,,,,101.3163,101.3828,24.07244455,1.421875,-8.33203125,1,0,0,0.066,fixationPoint,101.3829,101.4835,101.4836,102.5685,24.07244455,6877.841299,414.3899383,a,1,1.0731,,102.5685,102.7695,0,2,2,2,1,2,sparse,22,-162,126,222,26,17,170,126,172,-25,-117,-175,-206,-224,-216,116,-19,130,-174,217,-164,-218,159,-21,162,90,90,180,360,360,270,360,360,360,360,180,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,4,180,right,s,,,,,102.7701,102.8542,24.07244455,1.421875,-8.33203125,1,0,0,0.0839,fixationPoint,102.8543,102.9519,102.9519,103.4207,24.07244455,6877.841299,414.3899383,s,1,0.4545,,103.4225,103.6198,0,3,3,3,1,4,sparse,76,19,-128,159,121,214,216,219,165,-218,159,-162,126,-219,119,-169,-116,-111,-31,-175,-206,18,-208,81,-114,90,270,180,180,270,180,360,360,360,270,360,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,5,180,right,s,,,,,103.6205,103.7545,24.07244455,1.421875,-8.33203125,1,0,0,0.1338,fixationPoint,103.7546,103.8525,103.8525,104.0032,24.07244455,6877.841299,414.3899383,s,1,0.1348,,104.0033,104.2022,0,4,4,4,1,3,sparse,85,-19,-173,219,165,68,123,214,216,-160,68,-64,120,-226,34,162,-21,224,-216,167,-163,-167,-74,-224,-216,360,360,360,90,180,270,90,360,270,270,360,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,6,180,right,s,,,,,104.2027,104.471,24.07244455,1.421875,-8.33203125,1,0,0,0.2681,fixationPoint,104.4711,104.5675,104.5675,104.6209,24.07244455,6877.841299,414.3899383,s,1,0.0346,,104.6211,104.818,0,5,5,5,1,3,sparse,95,-21,-224,126,172,219,165,166,26,-166,207,-223,206,-219,119,169,-75,18,-208,224,-216,-72,-121,-115,-130,180,180,360,180,360,180,270,180,90,180,360,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,7,0,left,a,,,,,104.8186,104.838,24.07244455,1.421875,-8.33203125,1,0,0,0.0191,fixationPoint,104.8381,104.9341,104.9342,105.0014,24.07244455,6877.841299,414.3899383,s,0,0.0535,,105.0014,109.0012,0,6,6,6,1,1,rich,7,62,223,-166,207,-226,34,-162,126,-169,-116,-168,-160,-161,-27,15,-162,162,-21,79,-175,219,165,219,129,180,180,360,180,270,360,180,360,270,180,360,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,8,180,right,s,,,,,109.0113,110.5035,24.07244455,4.11328125,3.3984375,1,0,0,1.4919,fixationPoint,110.5035,110.6037,110.6038,113.539,24.07244455,6877.841299,414.3899383,s,1,2.9203,,113.5392,113.7369,0,7,7,7,1,2,sparse,24,-64,120,18,215,126,172,33,121,-206,-170,-64,-162,-218,-78,130,-174,211,-74,168,-130,-164,32,-21,162,90,180,270,360,180,90,180,180,180,360,270,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,9,180,right,s,,,,,113.7375,114.0361,24.07244455,5.96484375,2.7734375,1,0,0,0.2984,fixationPoint,114.0363,114.139,114.1391,115.6047,24.07244455,6877.841299,414.3899383,s,1,1.453,,115.6048,115.8032,0,8,8,8,1,3,sparse,85,-19,-173,127,30,62,223,217,67,-110,82,-21,162,-80,218,167,-163,126,-79,130,-174,-125,-167,-68,-219,360,360,360,180,360,360,180,270,90,360,180,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,10,180,right,s,,,,,115.8039,115.9695,24.07244455,5.96484375,2.7734375,1,0,0,0.1655,fixationPoint,115.9695,116.0701,116.0702,116.238,24.07244455,6877.841299,414.3899383,s,1,0.1617,,116.238,116.4375,0,9,9,9,1,1,rich,9,160,209,-166,207,-226,34,-120,223,-224,-120,-118,-217,-218,-78,112,-209,126,-113,169,-75,178,160,110,129,180,90,90,270,360,270,360,180,360,180,360,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,11,180,right,s,,,,,116.4382,116.8044,24.07244455,5.96484375,2.7734375,1,0,0,0.366,fixationPoint,116.8046,116.9033,116.9034,117.52,24.07244455,6877.841299,414.3899383,s,1,0.5997,,117.5201,117.72,0,10,10,10,1,4,sparse,80,218,-129,62,223,159,121,110,129,-218,159,-223,206,-75,173,-169,-116,-118,-217,-125,-167,217,-164,169,-75,360,270,360,180,360,180,180,270,360,180,90,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,practice,0,12,0,left,a,,,,,117.7207,117.8186,24.07244455,5.96484375,2.7734375,1,0,0,0.0977,fixationPoint,117.8187,117.922,117.9221,118.6195,24.07244455,6877.841299,414.3899383,a,1,0.6851,,118.6196,118.8205,0,11,11,11,1,3,sparse,75,-25,-117,110,129,125,63,214,216,-164,32,-27,117,-126,125,171,-218,126,-113,167,-163,-21,-224,-212,-21,270,180,180,360,180,270,360,270,360,180,270,,,,,,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118.821,122.3203,a,1,3.4842,,,
,,999,12,xxx,F,18,2023-11-01_04h28.56.842,MouseEye_CC,2023.2.2,MacIntel,60.0024001,0.859730162,,,1920,1080,42.057,3.26,"225.57, 221.44, 207.27, 207.13, 201.05, 214.04, 199.34",532.76,7.341076657,23.9319099,27.83653633,Passed,80.17189817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.3205,123.4543
